mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/8	3	1	1/8		1/8	1		5	35		5
1	1	1/16	1/16	3/8	2	1	1/16		1/16	1		7	85		0
1	1	1/8	1/8	3/8	2	1	1/16		1/16	1		3	81		1
1	1	3/16	3/16	3/8	2	1	1/16		1/16	1		6	78		2
1	1	1/4	1/4	3/8	3	1	1/8		1/8	1	1	3	69		6
1	1	1/4	1/4	3/8	2	1	1/16		1/16	1		7	73		3
1	1	5/16	5/16	3/8	2	1	1/16		1/16	1		9	75		4
2	2	0	0	3/8	3	1	1/8		1/8	1	-1	3	69		15
2	2	0	0	3/8	2	1	1/16		1/16	1		7	73		7
2	2	0	0	3/8	2	2	1/16		1/16	1		7	73		11
2	2	1/16	1/16	3/8	2	2	1/16		1/16	1		0	72		12
2	2	1/16	1/16	3/8	2	1	1/8		1/8	1		6	78		8
2	2	1/8	1/8	3/8	3	1	1/8		1/8	1		8	68		16
2	2	1/8	1/8	3/8	2	2	1/8		1/8	1		5	71		13
2	2	3/16	3/16	3/8	2	1	1/8		1/8	1		4	76		9
2	2	1/4	1/4	3/8	3	1	1/8		1/8	1		1	67		17
2	2	1/4	1/4	3/8	2	2	1/8		1/8	1		10	70		14
2	2	5/16	5/16	3/8	2	1	1/16		1/16	1		4	76		10
3	3	0	0	3/8	3	1	1/8		1/8	1		5	59		22
3	3	0	0	3/8	3	1	1/8		1/8	1		6	66		22
3	3	0	0	3/8	2	1	1/16		1/16	1		5	71		18
3	3	0	0	3/8	2	1	1/16		1/16	1		9	75		18
3	3	1/16	1/16	3/8	2	1	1/16		1/16	1		7	73		19
3	3	1/8	1/8	3/8	2	1	1/16		1/16	1		3	69		20
3	3	3/16	3/16	3/8	2	1	1/16		1/16	1		6	66		21
3	3	1/4	1/4	3/8	3	2	1/8		1/8	1	1	3	57		25
3	3	1/4	1/4	3/8	3	1	1/16		1/16	1		7	61		23
3	3	5/16	5/16	3/8	3	1	1/16		1/16	1		9	63		24
4	4	0	0	3/8	3	2	1/8		1/8	1	-1	3	57		30
4	4	0	0	3/8	3	1	1/16		1/16	1		7	61		26
4	4	1/16	1/16	3/8	3	3	1/16		1/16	1		0	60		33
4	4	1/16	1/16	3/8	3	1	1/8		1/8	1		6	66		27
4	4	1/8	1/8	3/8	3	2	1/8		1/8	1		8	56		31
4	4	1/8	1/8	3/8	3	2	1/8		1/8	1		5	59		31
4	4	3/16	3/16	3/8	3	1	1/8		1/8	1		4	64		28
4	4	1/4	1/4	3/8	3	2	1/8		1/8	1		1	55		32
4	4	1/4	1/4	3/8	3	2	1/8		1/8	1		10	58		32
4	4	5/16	5/16	3/8	3	1	1/16		1/16	1		4	64		29
5	5	0	0	3/8	3	1	0	grace16	1/16	1		5	47		39
5	5	0	0	3/8	3	1	0	grace16	1/16	1		6	54		40
5	5	0	0	3/8	3	1	3/8		1/4	3/2	1	5	59		41
5	5	0	0	3/8	3	1	3/8		1/4	3/2	1	9	63		41
5	5	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71		34
5	5	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		35
5	5	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71		36
5	5	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71		37
5	5	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		38
6	6	0	0	3/8	3	1	1/8		1/8	1	-1	5	59		49
6	6	0	0	3/8	3	1	1/8		1/8	1	-1	9	63		49
6	6	0	0	3/8	2	1	1/16		1/16	1		5	71		43
6	6	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71		44
6	6	1/16	1/16	3/8	2	1	1/16		1/16	1		7	73		44
6	6	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		45
6	6	1/8	1/8	3/8	2	1	1/16		1/16	1		7	73		45
6	6	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71		46
6	6	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73		46
6	6	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71		47
6	6	1/4	1/4	3/8	2	1	1/16		1/16	1		7	73		47
6	6	1/4	1/4	3/8	1	1	1/8		1/8	1		7	73		42
6	6	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		48
6	6	5/16	5/16	3/8	2	1	1/16		1/16	1		7	73		48
7	7	0	0	3/8	3	1	3/8		1/4	3/2		11	65		58
7	7	0	0	3/8	2	1	1/16		1/16	1		5	71		52
7	7	0	0	3/8	2	1	1/16		1/16	1		7	73		52
7	7	0	0	3/8	1	1	1/4		1/4	1		7	73		50
7	7	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71		53
7	7	1/16	1/16	3/8	2	1	1/16		1/16	1		7	73		53
7	7	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		54
7	7	1/8	1/8	3/8	2	1	1/16		1/16	1		7	73		54
7	7	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71		55
7	7	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73		55
7	7	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71		56
7	7	1/4	1/4	3/8	2	1	1/16		1/16	1		7	73		56
7	7	1/4	1/4	3/8	1	1	1/8		1/8	1		7	73		51
7	7	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		57
7	7	5/16	5/16	3/8	2	1	1/16		1/16	1		7	73		57
8	8	0	0	3/8	3	2	1/4		1/4	1		6	66		71
8	8	0	0	3/8	3	1	3/8		1/4	3/2	1	6	66		70
8	8	0	0	3/8	2	1	1/16		1/16	1		3	69		64
8	8	0	0	3/8	2	1	1/16		1/16	1		7	73		64
8	8	0	0	3/8	1	1	1/8		1/8	1	1	7	73		59
8	8	1/16	1/16	3/8	2	1	1/16		1/16	1		3	69		65
8	8	1/16	1/16	3/8	2	1	1/16		1/16	1		7	73		65
8	8	1/8	1/8	3/8	2	1	1/16		1/16	1		3	69		66
8	8	1/8	1/8	3/8	1	1	1/16		1/16	1	-1	7	73		60
8	8	1/8	1/8	3/8	2	1	1/16		1/16	1		7	73		66
8	8	3/16	3/16	3/8	2	1	1/16		1/16	1		3	69		67
8	8	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73		67
8	8	3/16	3/16	3/8	1	1	1/16		1/16	1		9	75		61
8	8	1/4	1/4	3/8	3	2	1/8		1/8	1		4	64		72
8	8	1/4	1/4	3/8	2	1	1/16		1/16	1		3	69		68
8	8	1/4	1/4	3/8	2	1	1/16		1/16	1		7	73		68
8	8	1/4	1/4	3/8	1	1	1/16		1/16	1		11	77		62
8	8	5/16	5/16	3/8	2	1	1/16		1/16	1		3	69		69
8	8	5/16	5/16	3/8	2	1	1/16		1/16	1		7	73		69
8	8	5/16	5/16	3/8	1	1	1/16		1/16	1		6	78		63
9	9	0	0	3/8	3	1	3/8		1/4	3/2		9	63		81
9	9	0	0	3/8	3	1	3/8		1/4	3/2	-1	6	66		81
9	9	0	0	3/8	2	1	1/16		1/16	1		3	69		75
9	9	0	0	3/8	2	1	1/16		1/16	1		5	71		75
9	9	0	0	3/8	1	1	1/4		1/4	1		6	78		73
9	9	1/16	1/16	3/8	2	1	1/16		1/16	1		3	69		76
9	9	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71		76
9	9	1/8	1/8	3/8	2	1	1/16		1/16	1		3	69		77
9	9	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		77
9	9	3/16	3/16	3/8	2	1	1/16		1/16	1		3	69		78
9	9	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71		78
9	9	1/4	1/4	3/8	2	1	1/16		1/16	1		3	69		79
9	9	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71		79
9	9	1/4	1/4	3/8	1	1	1/8		1/8	1		5	71		74
9	9	5/16	5/16	3/8	2	1	1/16		1/16	1		3	69		80
9	9	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		80
10	10	0	0	3/8	3	2	1/4		1/4	1		4	64		90
10	10	0	0	3/8	3	1	3/8		1/4	3/2	1	4	64		89
10	10	0	0	3/8	2	1	1/16		1/16	1		8	68		83
10	10	0	0	3/8	2	1	1/16		1/16	1		5	71		83
10	10	1/16	1/16	3/8	2	1	1/16		1/16	1		8	68		84
10	10	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71		84
10	10	1/8	1/8	3/8	2	1	1/16		1/16	1		8	68		85
10	10	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		85
10	10	3/16	3/16	3/8	2	1	1/16		1/16	1		8	68		86
10	10	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71		86
10	10	1/4	1/4	3/8	3	2	1/8		1/8	1	1	5	59		91
10	10	1/4	1/4	3/8	2	1	1/16		1/16	1		8	68		87
10	10	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71		87
10	10	1/4	1/4	3/8	1	1	1/8		1/8	1		5	71		82
10	10	5/16	5/16	3/8	2	1	1/16		1/16	1		8	68		88
10	10	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		88
11	11	0	0	3/8	3	3	1/4		1/4	1		4	52		102
11	11	0	0	3/8	3	2	3/8		1/4	3/2	1	4	52		101
11	11	0	0	3/8	3	1	3/8		1/4	3/2	-1	5	59		100
11	11	0	0	3/8	3	1	3/8		1/4	3/2	-1	4	64		100
11	11	0	0	3/8	2	1	1/16		1/16	1		8	68		94
11	11	0	0	3/8	2	1	1/16		1/16	1		5	71		94
11	11	0	0	3/8	1	1	1/4		1/4	1		4	76		92
11	11	1/16	1/16	3/8	2	1	1/16		1/16	1		4	64		95
11	11	1/16	1/16	3/8	2	1	1/16		1/16	1		8	68		95
11	11	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71		95
11	11	1/8	1/8	3/8	2	1	1/16		1/16	1		4	64		96
11	11	1/8	1/8	3/8	2	1	1/16		1/16	1		8	68		96
11	11	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		96
11	11	3/16	3/16	3/8	2	1	1/16		1/16	1		4	64		97
11	11	3/16	3/16	3/8	2	1	1/16		1/16	1		8	68		97
11	11	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71		97
11	11	1/4	1/4	3/8	3	3	1/8		1/8	1	1	5	47		103
11	11	1/4	1/4	3/8	2	1	1/16		1/16	1		4	64		98
11	11	1/4	1/4	3/8	2	1	1/16		1/16	1		8	68		98
11	11	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71		98
11	11	1/4	1/4	3/8	1	1	1/8		1/8	1		5	71		93
11	11	5/16	5/16	3/8	2	1	1/16		1/16	1		4	64		99
11	11	5/16	5/16	3/8	2	1	1/16		1/16	1		8	68		99
11	11	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		99
12	12	0	0	3/8	3	2	1/4		1/4	1		4	40		114
12	12	0	0	3/8	3	1	3/8		1/4	3/2	0	5	47		113
12	12	0	0	3/8	3	1	3/8		1/4	3/2	-1	4	52		113
12	12	0	0	3/8	2	1	1/16		1/16	1		4	64		107
12	12	0	0	3/8	2	1	1/16		1/16	1		8	68		107
12	12	0	0	3/8	1	1	1/4		1/4	1		8	68		104
12	12	0	0	3/8	2	1	1/16		1/16	1		5	71		107
12	12	1/16	1/16	3/8	2	1	1/16		1/16	1		4	64		108
12	12	1/16	1/16	3/8	2	1	1/16		1/16	1		8	68		108
12	12	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71		108
12	12	1/8	1/8	3/8	2	1	1/16		1/16	1		4	64		109
12	12	1/8	1/8	3/8	2	1	1/16		1/16	1		8	68		109
12	12	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		109
12	12	3/16	3/16	3/8	2	1	1/16		1/16	1		4	64		110
12	12	3/16	3/16	3/8	2	1	1/16		1/16	1		8	68		110
12	12	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71		110
12	12	1/4	1/4	3/8	3	2	1/8		1/8	1	1	5	35		115
12	12	1/4	1/4	3/8	2	1	1/16		1/16	1		4	64		111
12	12	1/4	1/4	3/8	1	1	1/16		1/16	1		6	66		105
12	12	1/4	1/4	3/8	2	1	1/16		1/16	1		8	68		111
12	12	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71		111
12	12	5/16	5/16	3/8	1	1	1/16		1/16	1		4	64		106
12	12	5/16	5/16	3/8	2	1	1/16		1/16	1		4	64		112
12	12	5/16	5/16	3/8	2	1	1/16		1/16	1		8	68		112
12	12	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		112
13	13	0	0	3/8	3	1	3/8		1/4	3/2	-1	5	35		123
13	13	0	0	3/8	3	1	3/8		1/4	3/2	-1	5	47		123
13	13	0	0	3/8	2	1	1/16		1/16	1		9	63		117
13	13	0	0	3/8	2	1	1/16		1/16	1		6	66		117
13	13	0	0	3/8	2	1	1/16		1/16	1		5	71		117
13	13	0	0	3/8	1	1	3/8		1/4	3/2		5	71		116
13	13	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71		118
13	13	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		119
13	13	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71		120
13	13	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71		121
13	13	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		122
14	14	0	0	3/8	3	1	3/8		1/4	3/2	1	11	65		130
14	14	0	0	3/8	2	1	1/16		1/16	1		5	71		124
14	14	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71		125
14	14	1/16	1/16	3/8	2	1	1/16		1/16	1		7	73		125
14	14	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		126
14	14	1/8	1/8	3/8	2	1	1/16		1/16	1		7	73		126
14	14	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71		127
14	14	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73		127
14	14	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71		128
14	14	1/4	1/4	3/8	2	1	1/16		1/16	1		7	73		128
14	14	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		129
14	14	5/16	5/16	3/8	2	1	1/16		1/16	1		7	73		129
15	15	0	0	3/8	3	1	1/4		1/4	1	-1	11	65		140
15	15	0	0	3/8	2	1	1/16		1/16	1		5	71		134
15	15	0	0	3/8	2	1	1/16		1/16	1		7	73		134
15	15	0	0	3/8	1	1	1/8		1/8	1		7	73		131
15	15	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71		135
15	15	1/16	1/16	3/8	2	1	1/16		1/16	1		7	73		135
15	15	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71		136
15	15	1/8	1/8	3/8	2	1	1/16		1/16	1		7	73		136
15	15	1/8	1/8	3/8	1	1	1/8		1/8	1		7	73		132
15	15	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71		137
15	15	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73		137
15	15	1/4	1/4	3/8	3	1	1/8		1/8	1		11	65		141
15	15	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71		138
15	15	1/4	1/4	3/8	2	1	1/16		1/16	1		7	73		138
15	15	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71		139
