mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	1	1	3/8	1/4	3/2		5	71		0
1	1	0	0	4/4	2	2	1/2	1/2	1		5	71		5
1	1	0	0	4/4	2	1	1	1	1	1	5	71		4
1	1	3/8	3/8	4/4	1	1	1/8	1/8	1		4	64		1
1	1	1/2	1/2	4/4	1	1	3/8	1/4	3/2		4	64		2
1	1	1/2	1/2	4/4	2	2	1/2	1/2	1	1	4	64		6
1	1	7/8	7/8	4/4	1	1	1/8	1/8	1		4	64		3
2	2	0	0	4/4	3	1	1/2	1/2	1		5	59		17
2	2	0	0	4/4	1	1	3/8	1/4	3/2		4	64		7
2	2	0	0	4/4	2	3	3/8	1/4	3/2		4	64		14
2	2	0	0	4/4	2	2	1	1	1	0	4	64		13
2	2	0	0	4/4	2	1	1/2	1/2	1	-1	5	71		11
2	2	3/8	3/8	4/4	1	1	1/8	1/8	1		6	66		8
2	2	3/8	3/8	4/4	2	3	1/8	1/8	1		6	66		15
2	2	1/2	1/2	4/4	3	1	1/2	1/2	1		4	52		18
2	2	1/2	1/2	4/4	1	1	3/8	1/4	3/2		1	67		9
2	2	1/2	1/2	4/4	2	1	1/2	1/2	1	1	1	67		12
2	2	1/2	1/2	4/4	2	3	1/2	1/2	1		1	67		16
2	2	7/8	7/8	4/4	1	1	1/8	1/8	1		1	67		10
3	3	0	0	4/4	3	1	3/8	1/4	3/2		4	52		27
3	3	0	0	4/4	3	2	1/2	1/2	1		4	52		30
3	3	0	0	4/4	2	2	1/2	1/2	1	-1	4	64		25
3	3	0	0	4/4	1	1	1/4	1/4	1		1	67		19
3	3	0	0	4/4	2	1	1/2	1/2	1	-1	1	67		23
3	3	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67		20
3	3	3/8	3/8	4/4	3	1	1/8	1/8	1		6	54		28
3	3	1/2	1/2	4/4	3	2	1/2	1/2	1		3	45		31
3	3	1/2	1/2	4/4	3	1	1/2	1/2	1		1	55		29
3	3	1/2	1/2	4/4	2	2	1/2	1/2	1		4	64		26
3	3	1/2	1/2	4/4	1	1	3/8	1/4	3/2		0	72		21
3	3	1/2	1/2	4/4	2	1	1/2	1/2	1		0	72		24
3	3	7/8	7/8	4/4	1	1	1/8	1/8	1		0	72		22
4	4	0	0	4/4	3	2	1/2	1/2	1		5	47		42
4	4	0	0	4/4	3	1	1/2	1/2	1		6	54		40
4	4	0	0	4/4	2	2	1/2	1/2	1		9	63		38
4	4	0	0	4/4	1	1	3/8	1/4	3/2		5	71		32
4	4	0	0	4/4	2	1	1/2	1/2	1		5	71		36
4	4	3/8	3/8	4/4	1	1	1/8	1/8	1		5	71		33
4	4	1/2	1/2	4/4	3	2	1/2	1/2	1	1	4	40		43
4	4	1/2	1/2	4/4	3	1	1/2	1/2	1	1	4	52		41
4	4	1/2	1/2	4/4	2	2	1/2	1/2	1		4	64		39
4	4	1/2	1/2	4/4	1	1	3/8	1/4	3/2		1	67		34
4	4	1/2	1/2	4/4	2	1	1/2	1/2	1		1	67		37
4	4	7/8	7/8	4/4	1	1	1/8	1/8	1		1	67		35
5	5	0	0	4/4	3	2	3/8	1/4	3/2	-1	4	40		49
5	5	0	0	4/4	3	1	1	1	1	0	4	52		48
5	5	0	0	4/4	1	1	3/8	1/4	3/2		5	71		44
5	5	3/8	3/8	4/4	3	2	1/8	1/8	1		6	42		50
5	5	3/8	3/8	4/4	1	1	1/8	1/8	1		4	64		45
5	5	1/2	1/2	4/4	3	2	1/2	1/2	1		1	43		51
5	5	1/2	1/2	4/4	1	1	3/8	1/4	3/2		4	64		46
5	5	7/8	7/8	4/4	1	1	1/8	1/8	1		4	64		47
6	6	0	0	4/4	3	2	1/2	1/2	1		3	45		61
6	6	0	0	4/4	3	1	3/8	1/4	3/2	-1	4	52		58
6	6	0	0	4/4	1	1	3/8	1/4	3/2		4	64		52
6	6	3/8	3/8	4/4	3	1	1/8	1/8	1		6	54		59
