mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	1/4	1/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		4	52	E3	3	1
1	1	1/4	1/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		3	57	A3	3	1
1	1	1/4	1/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		7	61	C#4	4	1
1	1	1/4	1/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		4	64	E4	4	1
1	1	3/4	3/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		4	52	E3	3	2
1	1	3/4	3/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		3	57	A3	3	2
1	1	3/4	3/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		7	61	C#4	4	2
1	1	3/4	3/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		4	64	E4	4	2
1	1	5/4	5/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		4	52	E3	3	3
1	1	5/4	5/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		3	57	A3	3	3
1	1	5/4	5/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		7	61	C#4	4	3
1	1	5/4	5/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		4	64	E4	4	3
1	1	3/2	3/2	0.5	3/8	3/8	2/4	1	1	1/8	1/8	1		4	76	E5	5	0
1	1	7/4	7/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		4	52	E3	3	4
1	1	7/4	7/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		3	57	A3	3	4
1	1	7/4	7/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		7	61	C#4	4	4
1	1	7/4	7/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		4	64	E4	4	4
2	2	2	2	0.25	0	0	2/4	3	1	1/16	1/16	1		3	45	A2	2	9
2	2	2	2	0.75	0	0	2/4	1	1	3/16	1/8	3/2		2	74	D5	5	5
2	2	9/4	9/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		4	52	E3	3	10
2	2	9/4	9/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		3	57	A3	3	10
2	2	9/4	9/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		7	61	C#4	4	10
2	2	9/4	9/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		4	64	E4	4	10
2	2	11/4	11/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		4	52	E3	3	11
2	2	11/4	11/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		3	57	A3	3	11
2	2	11/4	11/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		7	61	C#4	4	11
2	2	11/4	11/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		4	64	E4	4	11
2	2	11/4	11/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		7	73	C#5	5	6
2	2	3	3	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		5	71	B4	4	7
2	2	13/4	13/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		4	52	E3	3	12
2	2	13/4	13/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		1	55	G3	3	12
2	2	13/4	13/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		7	61	C#4	4	12
2	2	13/4	13/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		4	64	E4	4	12
2	2	7/2	7/2	0.5	3/8	3/8	2/4	1	1	1/8	1/8	1		10	70	A#4	4	8
2	2	15/4	15/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		4	52	E3	3	13
2	2	15/4	15/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		1	55	G3	3	13
2	2	15/4	15/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		7	61	C#4	4	13
2	2	15/4	15/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		4	64	E4	4	13
3	3	4	4	0.25	0	0	2/4	3	1	1/16	1/16	1		3	45	A2	2	19
3	3	4	4	0.5	0	0	2/4	1	1	1/8	1/8	1		7	73	C#5	5	14
3	3	17/4	17/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		6	54	F#3	3	20
3	3	17/4	17/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		3	57	A3	3	20
3	3	17/4	17/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		5	59	B3	3	20
3	3	17/4	17/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		9	63	D#4	4	20
3	3	9/2	9/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		5	71	B4	4	15
3	3	19/4	19/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		6	54	F#3	3	21
3	3	19/4	19/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		3	57	A3	3	21
3	3	19/4	19/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		5	59	B3	3	21
3	3	19/4	19/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		9	63	D#4	4	21
3	3	5	5	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		5	71	B4	4	16
3	3	5	5	1.0	1/4	1/4	2/4	2	2	1/4	1/4	1	1	5	71	B4	4	18
3	3	21/4	21/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		6	54	F#3	3	22
3	3	21/4	21/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		3	57	A3	3	22
3	3	21/4	21/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		5	59	B3	3	22
3	3	21/4	21/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		9	63	D#4	4	22
3	3	11/2	11/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1	1	6	78	F#5	5	17
3	3	23/4	23/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		6	54	F#3	3	23
3	3	23/4	23/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		3	57	A3	3	23
3	3	23/4	23/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		5	59	B3	3	23
3	3	23/4	23/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		9	63	D#4	4	23
4	4	6	6	0.25	0	0	2/4	3	1	1/16	1/16	1		3	45	A2	2	33
4	4	6	6	0.5	0	0	2/4	1	1	1/8	1/8	1		5	71	B4	4	24
4	4	6	6	1.0	0	0	2/4	2	2	1/4	1/4	1	-1	5	71	B4	4	32
4	4	6	6	1.0	0	0	2/4	2	1	1/4	1/4	1	-1	6	78	F#5	5	29
4	4	25/4	25/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		8	56	G#3	3	34
4	4	25/4	25/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		5	59	B3	3	34
4	4	25/4	25/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		2	62	D4	4	34
4	4	25/4	25/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		4	64	E4	4	34
4	4	13/2	13/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		5	71	B4	4	25
4	4	27/4	27/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		8	56	G#3	3	35
4	4	27/4	27/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		5	59	B3	3	35
4	4	27/4	27/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		2	62	D4	4	35
4	4	27/4	27/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		4	64	E4	4	35
4	4	27/4	27/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		7	73	C#5	5	26
4	4	7	7	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		5	71	B4	4	30
4	4	7	7	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		2	74	D5	5	27
4	4	7	7	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		4	76	E5	5	30
4	4	29/4	29/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		8	56	G#3	3	36
4	4	29/4	29/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		5	59	B3	3	36
4	4	29/4	29/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		2	62	D4	4	36
4	4	29/4	29/4	0.5	5/16	5/16	2/4	3	1	1/8	1/8	1		4	64	E4	4	36
4	4	15/2	15/2	0.5	3/8	3/8	2/4	1	1	1/8	1/8	1		5	71	B4	4	28
4	4	15/2	15/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1	1	2	74	D5	5	31
4	4	15/2	15/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1	1	5	83	B5	5	31
4	4	31/4	31/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		8	56	G#3	3	37
4	4	31/4	31/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		5	59	B3	3	37
4	4	31/4	31/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		2	62	D4	4	37
4	4	31/4	31/4	0.25	7/16	7/16	2/4	3	1	1/16	1/16	1		4	64	E4	4	37
5	5	8	8	0.25	0	0	2/4	3	1	1/16	1/16	1		3	45	A2	2	45
5	5	8	8	1.0	0	0	2/4	1	1	1/4	1/4	1		7	73	C#5	5	38
5	5	8	8	0.5	0	0	2/4	2	1	1/8	1/8	1	-1	2	74	D5	5	40
5	5	8	8	0.5	0	0	2/4	2	1	1/8	1/8	1	-1	5	83	B5	5	40
5	5	33/4	33/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		3	57	A3	3	46
5	5	33/4	33/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		7	61	C#4	4	46
5	5	33/4	33/4	0.5	1/16	1/16	2/4	3	1	1/8	1/8	1		4	64	E4	4	46
5	5	17/2	17/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1	1	7	73	C#5	5	41
5	5	17/2	17/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		7	85	C#6	6	41
5	5	35/4	35/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		3	57	A3	3	47
5	5	35/4	35/4	0.5	3/16	3/16	2/4	3	1	1/8	1/8	1		7	61	C#4	4	47
