mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	3	1	F#.I	F#	I		I	I							M	0	0	6, 10, 7		6	6	6	32	0.15789473684210525	0.25	1.3333333333333333	0.15789473684210528
1	1	3/8	3/8	2/4	3	1	V7/IV	F#	I		V7/IV	V		7		IV			Mm7	0	0	6, 10, 7, 4		6	6	0	17	0.0	0.0	0.75	0.0
2	2	0	0	2/4	3	1	V65/ii	F#	I		V65/ii	V		65		ii			Mm7	0	0	13, 10, 7, 9		9	13	0	62	0.0	0.0	2.8333333333333335	0.0
3	3	0	0	2/4	3	1	ii	F#	I		ii	ii							m	0	0	8, 5, 9		8	8	7	33	0.175	0.375	1.4583333333333333	0.20454545454545456
3	3	3/8	3/8	2/4	3	1	ii7	F#	I		ii7	ii		7					mm7	0	0	8, 5, 9, 6		8	8	0	15	0.0	0.0	0.625	0.0
4	4	0	0	2/4	3	1	V65/III	F#	I		V65/III	V		65		III			Mm7	0	0	15, 12, 9, 11		11	15	0	62	0.0	0.0	2.8333333333333335	0.0
5	5	0	0	2/4	3	1	iii(9)	F#	I		iii(9)	iii			9				m	0	0	10, 7, 11	5	10	10	4	10	0.2857142857142857	0.16666666666666666	0.625	0.21052631578947367
5	5	1/8	1/8	2/4	3	1	iii	F#	I		iii	iii							m	0	0	10, 7, 11		10	10	2	16	0.1111111111111111	0.08333333333333333	0.6666666666666666	0.1111111111111111
5	5	1/4	1/4	2/4	3	1	V65/ii	F#	I		V65/ii	V		65		ii			Mm7	0	0	13, 10, 7, 9		9	13	0	33	0.0	0.0	1.4166666666666667	0.0
6	6	0	0	2/4	3	1	ii(9)	F#	I		ii(9)	ii			9				m	0	0	8, 5, 9	10	8	8	0	14	0.0	0.0	0.6666666666666666	0.0
6	6	1/8	1/8	2/4	3	1	ii	F#	I		ii	ii							m	0	0	8, 5, 9		8	8	2	17	0.10526315789473684	0.08333333333333333	0.7916666666666666	0.09523809523809523
6	6	1/4	1/4	2/4	3	1	V43/vi	F#	I		V43/vi	V		43		vi			Mm7	0	0	11, 8, 10, 14		10	11	0	33	0.0	0.0	1.5416666666666667	0.0
