mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
10	10	1/2	1/2	3/4	3	1	V43				E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5	6	0	4	0.0	0.0	0.5	0.0
10	10	5/8	5/8	3/4	3	1	vi65				E	I		vi65		vi		65					mm7	0	0	4, 8, 5, 7		7	4	0	4	0.0	0.0	0.5	0.0
11	11	0	0	3/4	3	1	V65				E	I		V65		V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	11	0.0	0.0	1.75	0.0
11	11	1/4	1/4	3/4	3	1	I\\				E	I		I		I						\\	M	0	0	4, 8, 5		4	4	0	7	0.0	0.0	2.125	0.0
11	11	5/8	5/8	3/4	3	1	V2				E	I		V2		V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	12	0.0	0.0	3.375	0.0
12	12	3/8	3/8	3/4	3	1	I6				E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	0.5	0.0
12	12	1/2	1/2	3/4	3	1	V43				E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5	6	0	4	0.0	0.0	0.5	0.0
12	12	5/8	5/8	3/4	3	1	vi65				E	I		vi65		vi		65					mm7	0	0	4, 8, 5, 7		7	4	0	4	0.0	0.0	0.5	0.0
13	13	0	0	3/4	3	1	V65				E	I		V65		V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	11	0.0	0.0	1.875	0.0
13	13	1/4	1/4	3/4	3	1	I\\				E	I		I		I						\\	M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	1.875	0.0
13	13	5/8	5/8	3/4	3	1	IV[V7/bVII				E	I	IV	V7/bVII		V		7		bVII			Mm7	0	0	3, 7, 4, 1		3	3	0	20	0.0	0.0	4.3125	0.0
14	14	5/8	5/8	3/4	3	1	I/bVII				E	I	IV	I/bVII		I				bVII			M	0	0	2, 6, 3		2	2	1	4	0.2	0.0625	0.375	0.14285714285714285
15	15	0	0	3/4	3	1	V7(4)/bVII				E	I	IV	V7(4)/bVII		V		7	4	bVII			Mm7	0	0	3, 2, 4, 1		3	3	2	4	0.3333333333333333	0.375	1.0	0.2727272727272727
15	15	1/4	1/4	3/4	3	1	V7/bVII]				E	I	IV	V7/bVII		V		7		bVII			Mm7	0	0	3, 7, 4, 1		3	3	0	8	0.0	0.0	2.0625	0.0
15	15	5/8	5/8	3/4	3	1	IV6/bVII				E	I		IV6/bVII		IV		6		bVII			M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.4375	0.0
16	16	0	0	3/4	3	1	vi[V65(42)/bVII	-0.139618	-4.73388	/	E	I	vi	V65(42)/bVII		V		65	42	bVII			Mm7	0	0	2, 4, 1, 5		3	2	2	5	0.2857142857142857	0.875	1.0	0.4666666666666667
16	16	1/4	1/4	3/4	3	1	V65/bVII				E	I	vi	V65/bVII		V		65		bVII			Mm7	0	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	0.625	0.0
16	16	3/8	3/8	3/4	3	1	V43/V				E	I	vi	V43/V		V		43		V			Mm7	0	0	7, 4, 6, 10		6	7	0	3	0.0	0.0	0.375	0.0
16	16	1/2	1/2	3/4	3	1	vi%65				E	I	vi	vi%65		vi	%	65					%7	0	0	4, 1, 5, 7		7	4	0	8	0.0	0.0	1.125	0.0
17	17	0	0	3/4	3	1	V43(4)/V				E	I	vi	V43(4)/V		V		43	4	V			Mm7	0	0	7, 4, 6, 5		6	7	1	7	0.125	0.125	1.875	0.0625
17	17	1/4	1/4	3/4	3	1	V43/V]				E	I	vi	V43/V		V		43		V			Mm7	0	0	7, 4, 6, 10		6	7	0	3	0.0	0.0	0.75	0.0
17	17	3/8	3/8	3/4	3	1	V(#8)/V				E	I		V(#8)/V		V			#8	V			M	0	0	6, 10, 7		6	6	1	3	0.25	0.125	0.375	0.25
17	17	1/2	1/2	3/4	3	1	V(6)				E	I		V(6)		V			6				M	0	0	5, 9, 8		5	5	0	5	0.0	0.0	0.9375	0.0
17	17	5/8	5/8	3/4	3	1	V7				E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	4	0.0	0.0	0.4375	0.0
18	18	0	0	3/4	3	1	I\\				E	I		I		I						\\	M	0	0	4, 8, 5		4	4	0	11	0.0	0.0	1.5	0.0
18	18	1/4	1/4	3/4	3	1	IV				E	I		IV		IV							M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	2.0	0.0
18	18	5/8	5/8	3/4	3	1	I6				E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	0.625	0.0
19	19	0	0	3/4	3	1	ii7(4)				E	I		ii7(4)		ii		7	4				mm7	0	0	6, 5, 7, 4		6	6	0	6	0.0	0.0	0.8125	0.0
19	19	1/8	1/8	3/4	3	1	V7				E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	7	0.0	0.0	0.6875	0.0
19	19	1/4	1/4	3/4	3	1	I				E	I		I		I							M	0	0	4, 8, 5		4	4	0	12	0.0	0.0	2.625	0.0
20	20	0	0	3/4	3	1	V6				E	I		V6		V		6					M	0	0	9, 6, 5		5	9	0	5	0.0	0.0	0.625	0.0
20	20	1/8	1/8	3/4	3	1	I6				E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	0.75	0.0
20	20	1/4	1/4	3/4	3	1	ii65/V				E	I		ii65/V		ii		65		V			mm7	0	0	4, 8, 5, 7		7	4	0	6	0.0	0.0	1.875	0.0
20	20	5/8	5/8	3/4	3	1	V7/V				E	I		V7/V		V		7		V			Mm7	0	0	6, 10, 7, 4		6	6	2	4	0.3333333333333333	0.125	0.5	0.2
21	21	0	0	3/4	3	1	I(4)/V\\				E	I		I(4)/V		I			4	V		\\	M	0	0	5, 4, 6		5	5	0	8	0.0	0.0	2.0	0.0
21	21	3/8	3/8	3/4	3	1	V7				E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
22	22	0	0	3/4	3	1	I				E	I		I		I							M	0	0	4, 8, 5		4	4	0	13	0.0	0.0	3.0	0.0
22	22	1/2	1/2	3/4	3	1	IV				E	I		IV		IV							M	0	0	3, 7, 4		3	3	2	5	0.2857142857142857	0.25	0.75	0.25
22	22	11/16	11/16	3/4	3	1	I6				E	I		I6		I		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.125	0.0
23	23	0	0	3/4	3	1	ii7(4)				E	I		ii7(4)		ii		7	4				mm7	0	0	6, 5, 7, 4		6	6	0	5	0.0	0.0	0.6875	0.0
23	23	1/8	1/8	3/4	3	1	V7				E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	7	0.0	0.0	0.6875	0.0
23	23	1/4	1/4	3/4	3	1	I				E	I		I		I							M	0	0	4, 8, 5		4	4	0	8	0.0	0.0	2.25	0.0
23	23	5/8	5/8	3/4	3	1	Ger6				E	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	0, 4, 1, 10		10	0	3	3	0.5	0.375	0.375	0.5
24	24	0	0	3/4	3	1	V(64)				E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	6	0.0	0.0	0.75	0.0
24	24	1/8	1/8	3/4	3	1	IV				E	I		IV		IV							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
24	24	1/4	1/4	3/4	3	1	I6				E	I		I6		I		6					M	0	0	8, 5, 4		4	8	1	6	0.14285714285714285	0.125	2.125	0.05555555555555555
24	24	5/8	5/8	3/4	3	1	V43				E	I		V43		V		43					Mm7	0	0	6, 3, 5, 9		5	6	1	5	0.16666666666666666	0.0625	0.5625	0.1
25	25	0	0	3/4	3	1	I\\				E	I		I		I						\\	M	0	0	4, 8, 5		4	4	0	6	0.0	0.0	1.875	0.0
25	25	3/8	3/8	3/4	3	1	V7(+4)/iii				E	I		V7(+4)/iii		V		7	+4	iii			Mm7	0	0	9, 13, 10, 7	8	9	9	0	3	0.0	0.0	0.375	0.0
25	25	1/2	1/2	3/4	3	1	V7/vi				E	I		V7/vi		V		7		vi			Mm7	0	0	8, 12, 9, 6		8	8	0	3	0.0	0.0	0.375	0.0
25	25	5/8	5/8	3/4	3	1	vi				E	I		vi		vi							m	0	0	7, 4, 8		7	7	0	3	0.0	0.0	0.375	0.0
26	26	0	0	3/4	3	1	vi%43				E	I		vi%43		vi	%	43					%7	0	0	1, 5, 7, 4		7	1	0	4	0.0	0.0	0.5	0.0
26	26	1/8	1/8	3/4	3	1	V7/V				E	I		V7/V		V		7		V			Mm7	0	0	6, 10, 7, 4		6	6	0	3	0.0	0.0	0.375	0.0
26	26	1/4	1/4	3/4	3	1	V7(4)				E	I		V7(4)		V		7	4				Mm7	0	0	5, 4, 6, 3		5	5	0	6	0.0	0.0	2.125	0.0
26	26	1/2	1/2	3/4	3	1	V7				E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.375	0.0
27	27	0	0	3/4	3	1	I(4)				E	I		I(4)		I			4				M	0	0	4, 3, 5		4	4	0	7	0.0	0.0	2.125	0.0
27	27	1/4	1/4	3/4	3	1	I\\				E	I		I		I						\\	M	0	0	4, 8, 5		4	4	0	13	0.0	0.0	5.375	0.0
