mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	3	1	E.I				E	I		I		I							M	0	0	4, 8, 5		4	4	3	7	0.3	0.375	1.875	0.16666666666666666
2	2	0	0	3/4	3	1	V(64)				E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	4	0.0	0.0	1.5	0.0
2	2	1/4	1/4	3/4	3	1	V				E	I		V		V							M	0	0	5, 9, 6		5	5	4	5	0.4444444444444444	0.375	1.125	0.25
3	3	0	0	3/4	3	1	I(64)				E	I		I(64)		I			64				M	0	0	4, 3, 7		4	4	1	3	0.25	0.25	1.25	0.16666666666666666
3	3	1/4	1/4	3/4	3	1	I				E	I		I		I							M	0	0	4, 8, 5		4	4	0	9	0.0	0.0	1.5	0.0
4	4	0	0	3/4	3	1	V(64)				E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	4	0.0	0.0	1.5	0.0
4	4	1/4	1/4	3/4	3	1	V				E	I		V		V							M	0	0	5, 9, 6		5	5	4	5	0.4444444444444444	0.375	1.125	0.25
5	5	0	0	3/4	3	1	I(64)				E	I		I(64)		I			64				M	0	0	4, 3, 7		4	4	1	3	0.25	0.25	1.25	0.16666666666666666
5	5	1/4	1/4	3/4	3	1	I\\				E	I		I		I						\\	M	0	0	4, 8, 5		4	4	2	10	0.16666666666666666	0.3125	1.5625	0.16666666666666666
6	6	0	0	3/4	3	1	V(64)				E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	5	0.0	0.0	1.75	0.0
6	6	1/4	1/4	3/4	3	1	V				E	I		V		V							M	0	0	5, 9, 6		5	5	4	6	0.4	0.375	1.375	0.21428571428571427
7	7	0	0	3/4	3	1	I(64)				E	I		I(64)		I			64				M	0	0	4, 3, 7		4	4	1	3	0.25	0.25	1.25	0.16666666666666666
7	7	1/4	1/4	3/4	3	1	I				E	I		I		I							M	0	0	4, 8, 5		4	4	0	12	0.0	0.0	1.875	0.0
8	8	0	0	3/4	3	1	V(64)				E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	5	0.0	0.0	1.75	0.0
8	8	1/4	1/4	3/4	3	1	V				E	I		V		V							M	0	0	5, 9, 6		5	5	4	7	0.36363636363636365	0.5	1.375	0.26666666666666666
9	9	0	0	3/4	3	1	I\\				E	I		I		I						\\	M	0	0	4, 8, 5		4	4	0	19	0.0	0.0	4.125	0.0
10	10	0	0	3/4	3	1	V7/vii				E	I		V7/vii		V		7		vii			Mm7	0	0	10, 14, 11, 8		10	10	1	21	0.045454545454545456	0.125	4.125	0.029411764705882353
11	11	0	0	3/4	3	1	vii				E	I		vii		vii							m	0	0	9, 6, 10		9	9	0	13	0.0	0.0	2.5	0.0
11	11	1/2	1/2	3/4	3	1	V7/vi				E	I		V7/vi		V		7		vi			Mm7	0	0	8, 12, 9, 6		8	8	1	9	0.1	0.08333333333333333	1.1666666666666667	0.06666666666666667
12	12	0	0	3/4	3	1	vi				E	I		vi		vi							m	0	0	7, 4, 8		7	7	0	14	0.0	0.0	2.5	0.0
12	12	1/2	1/2	3/4	3	1	V7/V				E	I		V7/V		V		7		V			Mm7	0	0	6, 10, 7, 4		6	6	2	8	0.2	0.08333333333333333	1.0416666666666667	0.07407407407407407
13	13	0	0	3/4	3	1	V				E	I		V		V							M	0	0	5, 9, 6		5	5	0	6	0.0	0.0	0.875	0.0
13	13	1/4	1/4	3/4	3	1	V2				E	I		V2		V		2					Mm7	0	0	3, 5, 9, 6		5	3	2	14	0.125	0.0	1.875	0.0
14	14	0	0	3/4	3	1	V(64)				E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	16	0.0	0.0	2.125	0.0
14	14	1/2	1/2	3/4	3	1	V7				E	I		V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	7	0.125	0.0625	0.75	0.07692307692307693
15	15	0	0	3/4	3	1	bVI.I[I\\				E	bVI	I	I		I						\\	M	0	0	0, 4, 1		0	0	0	37	0.0	0.0	5.625	0.0
18	18	0	0	3/4	3	1	IV				E	bVI	I	IV		IV							M	0	0	-1, 3, 0		-1	-1	0	13	0.0	0.0	2.125	0.0
19	19	0	0	3/4	3	1	V				E	bVI	I	V		V							M	0	0	1, 5, 2		1	1	2	13	0.13333333333333333	0.25	1.875	0.11764705882352941
20	20	0	0	3/4	3	1	I\\				E	bVI	I	I		I						\\	M	0	0	0, 4, 1		0	0	0	26	0.0	0.0	3.875	0.0
22	22	0	0	3/4	3	1	viio43/V				E	bVI	I	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0	0	14	0.0	0.0	2.25	0.0
23	23	0	0	3/4	3	1	V7				E	bVI	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	2	14	0.125	0.25	2.0	0.1111111111111111
24	24	0	0	3/4	3	1	I]\\				E	bVI	I	I		I						\\	M	0	0	0, 4, 1		0	0	0	12	0.0	0.0	1.875	0.0
25	25	0	0	3/4	3	1	i.Ger6				E	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	0, 4, 1, 10		10	0	0	13	0.0	0.0	2.375	0.0
25	25	5/8	5/8	3/4	3	1	Fr6				E	i		Fr6	Fr	V		43	b5	V			Fr	0	1	0, 4, 6, 10		6	0	0	4	0.0	0.0	0.5	0.0
26	26	0	0	3/4	3	1	V				E	i		V		V							M	0	1	5, 9, 6		5	5	0	18	0.0	0.0	3.375	0.0
27	27	0	0	3/4	3	1	Fr6/vii				E	i		Fr6/vii	Fr	V		43	b5	V/vii			Fr	0	1	-2, 2, 4, 8		4	-2	1	17	0.05555555555555555	0.125	2.75	0.043478260869565216
28	28	0	0	3/4	3	1	IV				E	i		IV		IV							M	0	1	3, 7, 4		3	3	0	18	0.0	0.0	3.0	0.0
29	29	0	0	3/4	3	1	IV				E	i		IV		IV							M	0	1	3, 7, 4		3	3	0	6	0.0	0.0	1.625	0.0
29	29	1/4	1/4	3/4	3	1	iv				E	i		iv		iv							m	0	1	3, 0, 4		3	3	0	7	0.0	0.0	1.0	0.0
29	29	1/2	1/2	3/4	3	1	i6				E	i		i6		i		6					m	0	1	1, 5, 4		4	1	0	5	0.0	0.0	0.875	0.0
30	30	0	0	3/4	3	1	i2				E	i		i2		i		2					mm7	0	1	2, 4, 1, 5		4	2	0	5	0.0	0.0	1.0	0.0
30	30	1/4	1/4	3/4	3	1	iv6				E	i		iv6		iv		6					m	0	1	0, 4, 3		3	0	0	5	0.0	0.0	1.125	0.0
30	30	1/2	1/2	3/4	3	1	i64				E	i		i64		i		64					m	0	1	5, 4, 1		4	5	0	5	0.0	0.0	0.875	0.0
31	31	0	0	3/4	3	1	ii%65				E	i		ii%65		ii	%	65					%7	0	1	3, 0, 4, 6		6	3	0	23	0.0	0.0	4.125	0.0
32	32	0	0	3/4	3	1	V\\				E	i		V		V						\\	M	0	1	5, 9, 6		5	5	4	16	0.2	0.5	3.0	0.14285714285714285
33	33	0	0	3/4	3	1	I.I				E	I		I		I							M	0	0	4, 8, 5		4	4	2	15	0.11764705882352941	0.375	3.25	0.10344827586206896
34	34	0	0	3/4	3	1	V(64)				E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	5	0.0	0.0	1.75	0.0
34	34	1/4	1/4	3/4	3	1	V	-0.3	-2.5	/	E	I		V		V							M	0	0	5, 9, 6		5	5	5	6	0.45454545454545453	0.5	1.375	0.26666666666666666
35	35	0	0	3/4	3	1	I(64)				E	I		I(64)		I			64				M	0	0	4, 3, 7		4	4	1	4	0.2	0.25	1.625	0.13333333333333333
35	35	1/4	1/4	3/4	3	1	I				E	I		I		I							M	0	0	4, 8, 5		4	4	0	12	0.0	0.0	1.875	0.0
36	36	0	0	3/4	3	1	V(64)				E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	5	0.0	0.0	1.75	0.0
36	36	1/4	1/4	3/4	3	1	V				E	I		V		V							M	0	0	5, 9, 6		5	5	4	8	0.3333333333333333	0.375	1.875	0.16666666666666666
37	37	0	0	3/4	3	1	I(64)				E	I		I(64)		I			64				M	0	0	4, 3, 7		4	4	1	4	0.2	0.25	1.625	0.13333333333333333
37	37	1/4	1/4	3/4	3	1	I\\				E	I		I		I						\\	M	0	0	4, 8, 5		4	4	3	9	0.25	0.5625	1.3125	0.3
38	38	0	0	3/4	3	1	V(64)				E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	1	5	0.16666666666666666	0.0625	1.6875	0.03571428571428571
38	38	1/4	1/4	3/4	3	1	V				E	I		V		V							M	0	0	5, 9, 6		5	5	5	6	0.45454545454545453	0.625	1.25	0.3333333333333333
39	39	0	0	3/4	3	1	I(64)				E	I		I(64)		I			64				M	0	0	4, 3, 7		4	4	1	4	0.2	0.25	1.625	0.13333333333333333
39	39	1/4	1/4	3/4	3	1	I				E	I		I		I							M	0	0	4, 8, 5		4	4	0	12	0.0	0.0	1.875	0.0
40	40	0	0	3/4	3	1	V(64)				E	I		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	5	0.0	0.0	1.5	0.0
40	40	1/4	1/4	3/4	3	1	V				E	I		V		V							M	0	0	5, 9, 6		5	5	2	6	0.25	0.25	1.125	0.18181818181818182
