mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	3	1	a.I64	0	-2.76456	/	a	i		I64	I		64					M	1	1	4, 3, 7		3	4	0	17	0.0	0.0	1.875	0.0
2	2	0	0	2/4	3	1	I[I(4)				a	i	I	I(4)	I			4				M	1	1	3, 2, 4		3	3	3	8	0.2727272727272727	0.3125	1.0	0.23809523809523808
2	2	1/4	1/4	2/4	3	1	#viio43(2)/ii				a	i	I	#viio43(2)/ii	#vii	o	43	2	ii			o7	1	1	4, 1, 5, 7		10	4	0	5	0.0	0.0	0.625	0.0
2	2	3/8	3/8	2/4	3	1	viio7/ii				a	i	I	viio7/ii	vii	o	7		ii			o7	1	1	3, 0, -3, -6		3	3	5	0	1.0	0.375	0.0	1.0
3	3	0	0	2/4	3	1	V43(9)/V				a	i	I	V43(9)/V	V		43	9	V			Mm7	1	1	6, 3, 5, 9	7	5	6	0	6	0.0	0.0	0.6875	0.0
3	3	1/8	1/8	2/4	3	1	V43/V				a	i	I	V43/V	V		43		V			Mm7	1	1	6, 3, 5, 9		5	6	0	16	0.0	0.0	1.875	0.0
4	4	0	0	2/4	3	1	V65(9)				a	i	I	V65(9)	V		65	9				Mm7	1	1	8, 5, 2, 4	-1	4	8	3	11	0.21428571428571427	0.375	1.4375	0.20689655172413793
4	4	1/4	1/4	2/4	3	1	V65				a	i	I	V65	V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	14	0.0	0.0	1.5	0.0
5	5	0	0	2/4	3	1	I(94)				a	i	I	I(94)	I			94				M	1	1	3, 2, 4	5	3	3	2	5	0.2857142857142857	0.375	0.5625	0.4
5	5	1/8	1/8	2/4	3	1	I				a	i	I	I	I							M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
5	5	1/4	1/4	2/4	3	1	I+				a	i	I	I+	I	+						+	1	1	3, 7, 11		3	3	0	9	0.0	0.0	1.1875	0.0
6	6	0	0	2/4	3	1	vi6				a	i	I	vi6	vi		6					m	1	1	-4, 0, -1		-1	-4	23	0	1.0	2.5	0.0	1.0
7	7	0	0	2/4	3	1	V2(4)/V				a	i	I	V2(4)/V	V		2	4	V			Mm7	1	1	3, 5, 4, 6		5	3	1	8	0.1111111111111111	0.0625	0.8125	0.07142857142857142
7	7	1/8	1/8	2/4	3	1	V2/V]				a	i	I	V2/V	V		2		V			Mm7	1	1	3, 5, 9, 6		5	3	1	5	0.16666666666666666	0.0625	0.5625	0.1
7	7	1/4	1/4	2/4	3	1	V6				a	i		V6	V		6					M	1	1	8, 5, 4		4	8	2	3	0.4	0.125	0.3125	0.2857142857142857
7	7	3/8	3/8	2/4	3	1	V+6				a	i		V+6	V	+	6					+	1	1	8, 12, 4		4	8	0	6	0.0	0.0	0.375	0.0
8	8	0	0	2/4	3	1	V.ii65				a	V		ii65	ii		65					mm7	1	0	3, 7, 4, 6		6	3	2	7	0.2222222222222222	0.125	0.8125	0.13333333333333333
8	8	3/16	3/16	2/4	3	1	viio7/V				a	V		viio7/V	vii	o	7		V			o7	1	0	10, 7, 4, 1		10	10	1	3	0.25	0.125	0.3125	0.2857142857142857
8	8	1/4	1/4	2/4	3	1	V(64)				a	V		V(64)	V			64				M	1	0	5, 4, 8		5	5	0	5	0.0	0.0	0.6875	0.0
