mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/8	3	1	E.V7(+9)				E	I		V7(+9)	V		7	+9				Mm7	0	0	5, 9, 6, 3	7	5	5	0	4	0.0	0.0	0.3125	0.0
1	1	1/4	1/4	3/8	3	1	V2				E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
2	2	0	0	3/8	3	1	ii6				E	I		ii6	ii		6					m	0	0	3, 7, 6		6	3	1	4	0.2	0.0625	0.375	0.14285714285714285
2	2	1/8	1/8	3/8	3	1	I6				E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.375	0.0
2	2	1/4	1/4	3/8	3	1	viio2/V				E	I		viio2/V	vii	o	2		V			o7	0	0	1, 10, 7, 4		10	1	0	3	0.0	0.0	0.3125	0.0
3	3	0	0	3/8	3	1	V\\				E	I		V	V						\\	M	0	0	5, 9, 6		5	5	1	4	0.2	0.0625	0.375	0.14285714285714285
3	3	1/8	1/8	3/8	3	1	V7(+9)				E	I		V7(+9)	V		7	+9				Mm7	0	0	5, 9, 6, 3	7	5	5	0	2	0.0	0.0	0.125	0.0
3	3	1/4	1/4	3/8	3	1	V2				E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
4	4	0	0	3/8	3	1	ii6				E	I		ii6	ii		6					m	0	0	3, 7, 6		6	3	1	3	0.25	0.0625	0.3125	0.16666666666666666
4	4	1/8	1/8	3/8	3	1	I6				E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.375	0.0
4	4	1/4	1/4	3/8	3	1	viio2/V				E	I		viio2/V	vii	o	2		V			o7	0	0	1, 10, 7, 4		10	1	0	3	0.0	0.0	0.3125	0.0
