mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
37	37	0	0	3/4	1	1	I(64)	E	I		I(64)		I			64			M	0	0	0, -1, 3		0	0
37	37	1/4	1/4	3/4	1	1	I\\	E	I		I		I					\\	M	0	0	0, 4, 1		0	0
38	38	0	0	3/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
38	38	1/4	1/4	3/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
39	39	0	0	3/4	1	1	I(64)	E	I		I(64)		I			64			M	0	0	0, -1, 3		0	0
39	39	1/4	1/4	3/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
40	40	0	0	3/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
40	40	1/4	1/4	3/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
40	40	5/8	5/8	3/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
41	41	0	0	3/4	1	1	i.i	E	i		i		i						m	0	1	0, -3, 1		0	0
41	41	1/2	1/2	3/4	1	1	V7/III	E	i		V7/III		V		7		III		Mm7	0	1	-2, 2, -1, -4		-2	-2
42	42	0	0	3/4	1	1	III	E	i		III		III						M	0	1	-3, 1, -2		-3	-3
43	43	1/4	1/4	3/4	1	1	i	E	i		i		i						m	0	1	0, -3, 1		0	0
43	43	1/2	1/2	3/4	1	1	VII	E	i		VII		VII						M	0	1	-2, 2, -1		-2	-2
43	43	5/8	5/8	3/4	1	1	iv6	E	i		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
44	44	0	0	3/4	1	1	V\\	E	i		V		V					\\	M	0	1	1, 5, 2		1	1
45	45	0	0	3/4	1	1	I.I[I	E	I	I	I		I						M	0	0	0, 4, 1		0	0
48	48	0	0	3/4	1	1	IV	E	I	I	IV		IV						M	0	0	-1, 3, 0		-1	-1
49	49	0	0	3/4	1	1	V7	E	I	I	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
50	50	0	0	3/4	1	1	I\\	E	I	I	I		I					\\	M	0	0	0, 4, 1		0	0
52	52	0	0	3/4	1	1	IV	E	I	I	IV		IV						M	0	0	-1, 3, 0		-1	-1
53	53	0	0	3/4	1	1	V7	E	I	I	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
54	54	0	0	3/4	1	1	I]\\	E	I	I	I		I					\\	M	0	0	0, 4, 1		0	0
55	55	0	0	3/4	1	1	V7/IV	E	I		V7/IV		V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
55	55	1/2	1/2	3/4	1	1	.Fr6/VII	E	I		Fr6/VII	Fr	V		7	b5	V/VII		Fr	0	0	7, 11, 1, 5		7	7
56	56	0	0	3/4	1	1	VII	E	I		VII		VII						M	0	0	5, 9, 6		5	5
57	57	0	0	3/4	1	1	.Fr6/ii	E	I		Fr6/ii	Fr	V		7	b5	V/ii		Fr	0	0	4, 8, -2, 2		4	4
58	58	0	0	3/4	1	1	VI	E	I		VI		VI						M	0	0	3, 7, 4		3	3
59	59	0	0	3/4	1	1	viio7/V	E	I		viio7/V		vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
60	60	0	0	3/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
60	60	1/2	1/2	3/4	1	1	V2	E	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
61	61	0	0	3/4	1	1	viio65/ii	E	I		viio65/ii		vii	o	65		ii		o7	0	0	-3, -6, -9, 0		0	-3
61	61	5/8	5/8	3/4	1	1	.Ger6/v	E	I		Ger6/v	Ger	vii	o	65	b3	V/v		Ger	0	0	-3, 1, -2, 7		7	-3
62	62	0	0	3/4	1	1	V43	E	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
62	62	1/4	1/4	3/4	1	1	V2	E	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
62	62	5/8	5/8	3/4	1	1	I6	E	I		I6		I		6				M	0	0	4, 1, 0		0	4
63	63	0	0	3/4	1	1	ii(4)	E	I		ii(4)		ii			4			m	0	0	2, 1, 3		2	2
63	63	3/16	3/16	3/4	1	1	IV	E	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
63	63	1/4	1/4	3/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
63	63	1/2	1/2	3/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
64	64	0	0	3/4	1	1	I\\	E	I		I		I					\\	M	0	0	0, 4, 1		0	0
65	65	0	0	3/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
65	65	1/4	1/4	3/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
66	66	0	0	3/4	1	1	I(64)	E	I		I(64)		I			64			M	0	0	0, -1, 3		0	0
66	66	1/4	1/4	3/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
67	67	0	0	3/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
67	67	1/4	1/4	3/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
68	68	0	0	3/4	1	1	I(64)	E	I		I(64)		I			64			M	0	0	0, -1, 3		0	0
68	68	1/4	1/4	3/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
69	69	0	0	3/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
70	70	0	0	3/4	1	1	I(64)	E	I		I(64)		I			64			M	0	0	0, -1, 3		0	0
70	70	1/2	1/2	3/4	1	1	vi	E	I		vi		vi						m	0	0	3, 0, 4		3	3
71	71	1/4	1/4	3/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
