mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	3	1	f#.i	f#	i		i	i							m	1	1	0, -3, 1		0	0
3	3	0	0	4/4	3	1	V	f#	i		V	V							M	1	1	1, 5, 2		1	1
4	4	0	0	4/4	3	1	i	f#	i		i	i							m	1	1	0, -3, 1		0	0
4	4	1/2	1/2	4/4	3	1	V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
5	5	0	0	4/4	3	1	i\\	f#	i		i	i						\\	m	1	1	0, -3, 1		0	0
6	6	1/2	1/2	4/4	3	1	viio7/V	f#	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
7	7	0	0	4/4	3	1	#viio43(4)	f#	i		#viio43(4)	#vii	o	43	4				o7	1	1	-1, -4, 5, -3		5	-1
7	7	1/2	1/2	4/4	3	1	#viio43	f#	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
8	8	0	0	4/4	3	1	i6	f#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
8	8	1/2	1/2	4/4	3	1	V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
9	9	0	0	4/4	3	1	i\\	f#	i		i	i						\\	m	1	1	0, -3, 1		0	0
10	10	0	0	4/4	3	1	III.V65/V	f#	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
10	10	1/2	1/2	4/4	3	1	V65(4)/V	f#	III		V65(4)/V	V		65	4	V			Mm7	1	0	1, 3, 0, 2		2	1
11	11	0	0	4/4	3	1	V43(9)/V	f#	III		V43(9)/V	V		43	9	V			Mm7	1	0	3, 0, 2, 6	4	2	3
11	11	1/2	1/2	4/4	3	1	V65/V	f#	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
12	12	0	0	4/4	3	1	V(64)	f#	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
12	12	1/2	1/2	4/4	3	1	V2	f#	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
13	13	0	0	4/4	3	1	I6	f#	III		I6	I		6					M	1	0	4, 1, 0		0	4
13	13	3/4	3/4	4/4	3	1	IV6	f#	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
