mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1/2	1/2	5.5	1/8	1/8	6/8	3	1	A.I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
3	3	6	6	3.0	0	0	6/8	3	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
4	4	9	9	1.5	0	0	6/8	3	1	I(9)	A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
4	4	21/2	21/2	1.5	3/8	3/8	6/8	3	1	V[I	A	I	V	I	I							M	0	0	0, 4, 1		0	0
5	5	12	12	1.5	0	0	6/8	3	1	vi	A	I	V	vi	vi							m	0	0	3, 0, 4		3	3
5	5	27/2	27/2	1.5	3/8	3/8	6/8	3	1	V/ii	A	I	V	V/ii	V				ii			M	0	0	3, 7, 4		3	3
6	6	15	15	1.5	0	0	6/8	3	1	ii	A	I	V	ii	ii							m	0	0	2, -1, 3		2	2
6	6	33/2	33/2	1.5	3/8	3/8	6/8	3	1	V7]	A	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	18	18	1.5	0	0	6/8	3	1	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
7	7	39/2	39/2	4.5	3/8	3/8	6/8	3	1	I64	A	I		I64	I		64					M	0	0	1, 0, 4		0	1
9	9	24	24	3.0	0	0	6/8	3	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
10	10	27	27	1.5	0	0	6/8	3	1	I(9)	A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
10	10	57/2	57/2	1.5	3/8	3/8	6/8	3	1	V[I	A	I	V	I	I							M	0	0	0, 4, 1		0	0
11	11	30	30	1.5	0	0	6/8	3	1	vi	A	I	V	vi	vi							m	0	0	3, 0, 4		3	3
11	11	63/2	63/2	1.5	3/8	3/8	6/8	3	1	V/ii	A	I	V	V/ii	V				ii			M	0	0	3, 7, 4		3	3
12	12	33	33	1.5	0	0	6/8	3	1	ii	A	I	V	ii	ii							m	0	0	2, -1, 3		2	2
12	12	69/2	69/2	1.5	3/8	3/8	6/8	3	1	V7]	A	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	36	36	3.0	0	0	6/8	3	1	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
14	14	39	39	3.0	0	0	6/8	3	1	IV.IV	A	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	42	42	3.0	0	0	6/8	3	1	I[I	A	IV	I	I	I							M	0	0	0, 4, 1		0	0
16	16	45	45	3.0	0	0	6/8	3	1	V7	A	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
