mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	13	0	0	4/4	1	1	IV(+4)		e	VI		IV(+4)		IV			+4			M	1	0	-1, 3, 0	5	-1	-1
13	13	1/2	1/2	4/4	1	1	IM43		e	VI		IM43		I	M	43				MM7	1	0	1, 5, 0, 4		0	1
14	14	0	0	4/4	1	1	iv.i		e	iv		i		i						m	1	1	0, -3, 1		0	0
14	14	1/2	1/2	4/4	1	1	iv7(9)		e	iv		iv7(9)		iv		7	9			mm7	1	1	-1, -4, 0, -3	1	-1	-1
15	15	0	0	4/4	1	1	iio6		e	iv		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
15	15	1/2	1/2	4/4	1	1	.Ger6		e	iv		Ger6	Ger	vii	o	65	b3	V		M	1	1	-4, 0, -3, 6		6	-4
16	16	0	0	4/4	1	1	#viio2		e	iv		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
16	16	1/2	1/2	4/4	1	1	V(6)		e	iv		V(6)		V			6			M	1	1	1, 5, -3		1	1
16	16	3/4	3/4	4/4	1	1	V(64)		e	iv		V(64)		V			64			M	1	1	1, 0, -3		1	1
17	17	0	0	4/4	1	1	V(4)		e	iv		V(4)		V			4			M	1	1	1, 0, 2		1	1
17	17	1/2	1/2	4/4	1	1	i[V(4)		e	iv	i	V(4)		V			4			M	1	1	1, 0, 2		1	1
17	17	3/4	3/4	4/4	1	1	V]\\		e	iv	i	V		V					\\	M	1	1	1, 5, 2		1	1
18	18	1/2	1/2	4/4	1	1	i6		e	iv		i6		i		6				m	1	1	-3, 1, 0		0	-3
19	19	0	0	4/4	1	1	i64		e	iv		i64		i		64				m	1	1	1, 0, -3		0	1
19	19	1/2	1/2	4/4	1	1	i		e	iv		i		i						m	1	1	0, -3, 1		0	0
20	20	0	0	4/4	1	1	VI		e	iv		VI		VI						M	1	1	-4, 0, -3		-4	-4
20	20	1/2	1/2	4/4	1	1	iv7		e	iv		iv7		iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
21	21	0	0	4/4	1	1	V		e	iv		V		V						M	1	1	1, 5, 2		1	1
21	21	1/2	1/2	4/4	1	1	i\\		e	iv		i		i					\\	m	1	1	0, -3, 1		0	0
22	22	0	0	4/4	1	1	i.i		e	i		i		i						m	1	1	0, -3, 1		0	0
24	24	1/2	1/2	4/4	1	1	iv7		e	i		iv7		iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
25	25	0	0	4/4	1	1	V		e	i		V		V						M	1	1	1, 5, 2		1	1
25	25	1/2	1/2	4/4	1	1	i\\		e	i		i		i					\\	m	1	1	0, -3, 1		0	0
26	26	1/2	1/2	4/4	1	1	i6		e	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
27	27	0	0	4/4	1	1	iv		e	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
27	27	1/2	1/2	4/4	1	1	i64	V(64)	e	i		i64		i		64				m	1	1	1, 0, -3		0	1
28	28	0	0	4/4	1	1	VI		e	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
28	28	1/2	1/2	4/4	1	1	VI.IV		e	VI		IV		IV						M	1	0	-1, 3, 0		-1	-1
29	29	0	0	4/4	1	1	V		e	VI		V		V						M	1	0	1, 5, 2		1	1
29	29	1/2	1/2	4/4	1	1	I\\		e	VI		I		I					\\	M	1	0	0, 4, 1		0	0
30	30	1/2	1/2	4/4	1	1	I6		e	VI		I6		I		6				M	1	0	4, 1, 0		0	4
31	31	0	0	4/4	1	1	IV		e	VI		IV		IV						M	1	0	-1, 3, 0		-1	-1
31	31	1/2	1/2	4/4	1	1	ii7		e	VI		ii7		ii		7				mm7	1	0	2, -1, 3, 0		2	2
32	32	0	0	4/4	1	1	I6(+6)		e	VI		I6(+6)		I		6	+6			M	1	0	4, 1, 0	3	0	4
32	32	1/2	1/2	4/4	1	1	ii65		e	VI		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
33	33	0	0	4/4	1	1	V(+4)		e	VI		V(+4)		V			+4			M	1	0	1, 5, 2	0	1	1
33	33	1/2	1/2	4/4	1	1	IM65		e	VI		IM65		I	M	65				MM7	1	0	4, 1, 5, 0		0	4
34	34	0	0	4/4	1	1	IV(+4)		e	VI		IV(+4)		IV			+4			M	1	0	-1, 3, 0	5	-1	-1
34	34	1/2	1/2	4/4	1	1	IM43		e	VI		IM43		I	M	43				MM7	1	0	1, 5, 0, 4		0	1
35	35	0	0	4/4	1	1	iv.i		e	iv		i		i						m	1	1	0, -3, 1		0	0
35	35	1/2	1/2	4/4	1	1	iv7(9)		e	iv		iv7(9)		iv		7	9			mm7	1	1	-1, -4, 0, -3	1	-1	-1
36	36	0	0	4/4	1	1	iio6		e	iv		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
36	36	1/2	1/2	4/4	1	1	.Ger6		e	iv		Ger6	Ger	vii	o	65	b3	V		M	1	1	-4, 0, -3, 6		6	-4
37	37	0	0	4/4	1	1	#viio2		e	iv		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
37	37	1/2	1/2	4/4	1	1	V(6)		e	iv		V(6)		V			6			M	1	1	1, 5, -3		1	1
37	37	3/4	3/4	4/4	1	1	V(64)		e	iv		V(64)		V			64			M	1	1	1, 0, -3		1	1
38	38	0	0	4/4	1	1	V(4)		e	iv		V(4)		V			4			M	1	1	1, 0, 2		1	1
38	38	1/2	1/2	4/4	1	1	V\\		e	iv		V		V					\\	M	1	1	1, 5, 2		1	1
