mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
2	1	1/2	1/2	6.0	0	0	6/8	3	1	G.I	G	I		I	I							M	0	0	0, 4, 1		0	0
4	3	13/2	13/2	1.5	0	0	6/8	3	1	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
4	3	8	8	1.5	3/8	3/8	6/8	3	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	19/2	19/2	7.5	0	0	6/8	3	1	I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
7	6	17	17	1.5	3/8	3/8	6/8	3	1	viio7/V	G	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
8	7	37/2	37/2	1.0	0	0	6/8	3	1	V.I	G	V		I	I							M	0	0	0, 4, 1		0	0
8	7	39/2	39/2	0.5	1/4	1/4	6/8	3	1	viio7/V	G	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
8	7	20	20	1.0	3/8	3/8	6/8	3	1	V7(4)	G	V		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
8	7	21	21	0.5	5/8	5/8	6/8	3	1	V7	G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	43/2	43/2	3.0	0	0	6/8	3	1	I\\	G	V		I	I						\\	M	0	0	0, 4, 1		0	0
10	9	49/2	49/2	2.5	0	0	6/8	3	1	i	G	V		i	i							m	0	0	0, -3, 1		0	0
10	9	27	27	0.5	5/8	5/8	6/8	3	1	IV.V7	G	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	10	55/2	55/2	5.5	0	0	6/8	3	1	I\\	G	IV		I	I						\\	M	0	0	0, 4, 1		0	0
12	11	33	33	0.5	5/8	5/8	6/8	3	1	bIII.V	G	bIII		V	V							M	0	0	1, 5, 2		1	1
13	12	67/2	67/2	3.0	0	0	6/8	3	1	I	G	bIII		I	I							M	0	0	0, 4, 1		0	0
14	13	73/2	73/2	3.0	0	0	6/8	3	1	IV	G	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
